stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1_2304,,ROTUNDA DE CABO RUIVO,,38.75610733,-9.1041736603,,,0,,,0,
1_9114,,RUA AFONSO DOMINGUES,,38.720645905,-9.1245622635,,,0,,,0,
1_5839,,RUA AGOSTINHO NETO,,38.761764526,-9.1538352966,,,0,,,0,
1_5840,,RUA AGOSTINHO NETO,,38.761749268,-9.1541166306,,,0,,,0,
1_5832,,RUA AGOSTINHO NETO,,38.763233185,-9.1534576416,,,0,,,0,
1_5833,,RUA AGOSTINHO NETO,,38.762950897,-9.1534996033,,,0,,,0,
1_3721,,RUA ALBERTO JOSÉ PESSOA,,38.741603851,-9.107881546,,,0,,,0,
1_2336,,RUA ALMADA NEGREIROS,,38.760559082,-9.1059808731,,,0,,,0,
1_5836,,RUA AMÍLCAR CABRAL,,38.764728546,-9.1538848877,,,0,,,0,
1_5837,,RUA AMÍLCAR CABRAL,,38.764831543,-9.1528282166,,,0,,,0,
1_13621,,RUA ANTÓNIO ALBINO MACHADO,,38.75434494,-9.1692180634,,,0,,,0,
1_13622,,RUA ANTÓNIO ALBINO MACHADO,,38.754112244,-9.1689605713,,,0,,,0,
1_1601,,RUA ANTÓNIO GRANJO,,38.738838196,-9.1646118164,,,0,,,0,
1_1602,,RUA ANTÓNIO GRANJO,,38.738639832,-9.1645908356,,,0,,,0,
1_6127,,RUA ARTILHARIA UM,,38.725910187,-9.1574392319,,,0,,,0,
1_6128,,RUA ARTILHARIA UM,,38.72668457,-9.1585741043,,,0,,,0,
1_10825,,RUA AUGUSTO PINA,,38.749504089,-9.1856203079,,,0,,,0,
1_2707,,RUA B - Bº DA LIBERDADE,,38.734886169,-9.1703443527,,,0,,,0,
1_2708,,RUA B - Bº DA LIBERDADE,,38.734680176,-9.1702318192,,,0,,,0,
1_12305,,RUA BARRILARO RUAS,,38.777164459,-9.1161680222,,,0,,,0,
1_12306,,RUA BARRILARO RUAS,,38.777069092,-9.1159000397,,,0,,,0,
1_3019,,RUA BERNARDINO MACHADO,,38.743759155,-9.2196645737,,,0,,,0,
1_3020,,RUA BERNARDINO MACHADO,,38.743610382,-9.2196683884,,,0,,,0,
1_13307,,RUA BICA DO MARQUÊS,,38.704204559,-9.1994895935,,,0,,,0,
1_13308,,RUA BICA DO MARQUÊS,,38.70432663,-9.199300766,,,0,,,0,
1_6809,,RUA BRAAMCAMP,,38.722129822,-9.1518011093,,,0,,,0,
1_6820,,RUA BRAAMCAMP,,38.721687317,-9.1515712738,,,0,,,0,
1_6806,,RUA BRAAMCAMP,,38.722236633,-9.1519870758,,,0,,,0,
1_10011,,RUA BUENOS AIRES,,38.711322784,-9.1609382629,,,0,,,0,
1_10012,,RUA BUENOS AIRES,,38.712120056,-9.1603622437,,,0,,,0,
1_2720,,RUA C - Bº DA LIBERDADE,,38.735393524,-9.1717681885,,,0,,,0,
1_1013,,RUA CÂMARA PESTANA,,38.718658447,-9.140130043,,,0,,,0,
1_9407,,RUA CAPITÃO AFONSO PALA,,38.708480835,-9.1714668274,,,0,,,0,
1_9408,,RUA CAPITÃO AFONSO PALA,,38.70847702,-9.1713628769,,,0,,,0,
1_10817,,RUA CAROLINA MICHAELIS,,38.744258881,-9.1942996979,,,0,,,0,
1_10818,,RUA CAROLINA MICHAELIS,,38.744495392,-9.1930446625,,,0,,,0,
1_10831,,RUA CAROLINA MICHAELIS,,38.744457245,-9.1941728592,,,0,,,0,
1_10838,,RUA CAROLINA MICHAELIS,,38.744487762,-9.192035675,,,0,,,0,
1_3006,,RUA CARVALHO ARAÚJO,,38.747570038,-9.2212696075,,,0,,,0,
1_11708,,RUA CASTELO BRANCO SARAIVA,,38.725036621,-9.1223983765,,,0,,,0,
1_7016,,RUA CESÁRIO VERDE,,38.730041504,-9.1303501129,,,0,,,0,
1_7007,,RUA CESÁRIO VERDE,,38.729167938,-9.1298923492,,,0,,,0,
1_79123,,RUA CHEN HE,,38.788749695,-9.0995368958,,,0,,,0,
1_7724,,RUA CIDADE BENGUELA - MERCADO,,38.76518631,-9.1109189987,,,0,,,0,
1_7518,,RUA CIDADE DA BEIRA,,38.76782608,-9.1233778,,,0,,,0,
1_7725,,RUA CIDADE DE BENGUELA,,38.765476227,-9.1108932495,,,0,,,0,
1_7722,,RUA CIDADE DE BENGUELA,,38.765937805,-9.1130189896,,,0,,,0,
1_7723,,RUA CIDADE DE BENGUELA,,38.765777588,-9.1133499146,,,0,,,0,
1_8413,,RUA CIDADE DE BISSAU - METRO,,38.760471344,-9.1119976044,,,0,,,0,
1_8414,,RUA CIDADE DE BISSAU - METRO,,38.760349274,-9.1116724014,,,0,,,0,
1_7521,,RUA CIDADE DE NAMPULA,,38.764305115,-9.1204614639,,,0,,,0,
1_7519,,RUA CIDADE DE QUELIMANE,,38.765766144,-9.1249084473,,,0,,,0,
1_8443,,RUA CIDADE NOVO REDONDO,,38.764938354,-9.1160612106,,,0,,,0,
1_8438,,RUA CIDADE NOVO REDONDO,,38.765010834,-9.1162176132,,,0,,,0,
1_10711,,RUA CONDE DE ALMOSTER,,38.743412018,-9.1805086136,,,0,,,0,
1_8425,,RUA CONSELHEIRO EMÍDIO NAVARRO,,38.756591797,-9.1182956696,,,0,,,0,
1_8426,,RUA CONSELHEIRO EMÍDIO NAVARRO,,38.756866455,-9.1185102463,,,0,,,0,
1_8427,,RUA CONSELHEIRO EMÍDIO NAVARRO,,38.757099152,-9.1166086197,,,0,,,0,
1_8428,,RUA CONSELHEIRO EMÍDIO NAVARRO,,38.757102966,-9.1161766052,,,0,,,0,
1_8509,,RUA CONSELHEIRO FERNANDO SOUSA,,38.725223541,-9.1599721909,,,0,,,0,
1_9705,,RUA CONSTANTINO DE BRAGANÇA,,38.706058502,-9.2163848877,,,0,,,0,
1_9706,,RUA CONSTANTINO DE BRAGANÇA,,38.706367493,-9.2160625458,,,0,,,0,
1_9303,,RUA CORREIA TELES,,38.718891144,-9.1713485718,,,0,,,0,
1_9304,,RUA CORREIA TELES,,38.718753815,-9.1712865829,,,0,,,0,
1_3303,,RUA DA BENEFICÊNCIA,,38.743144989,-9.156701088,,,0,,,0,
1_3304,,RUA DA BENEFICÊNCIA,,38.743965149,-9.1580896378,,,0,,,0,
1_3302,,RUA DA BENEFICÊNCIA,,38.741672516,-9.1573419571,,,0,,,0,
1_2103,,RUA DA BICA DO SAPATO,,38.716373444,-9.1206274033,,,0,,,0,
1_2104,,RUA DA BICA DO SAPATO,,38.716781616,-9.1205472946,,,0,,,0,
1_5602,,RUA DA CONCEIÇÃO,,38.709945679,-9.1359615326,,,0,,,0,
1_8823,,RUA DA CRECHE,,38.743988037,-9.211066246,,,0,,,0,
1_8824,,RUA DA CRECHE,,38.744075775,-9.2108793259,,,0,,,0,
1_10608,,RUA DA ESCOLA POLITÉCNICA,,38.717536926,-9.1510467529,,,0,,,0,
1_9511,,RUA DA JUNQUEIRA,,38.700004578,-9.1834306717,,,0,,,0,
1_9503,,RUA DA JUNQUEIRA,,38.700035095,-9.1836547852,,,0,,,0,
1_9805,,RUA DA MADRE DEUS,,38.722854614,-9.1150979996,,,0,,,0,
1_9806,,RUA DA MADRE DEUS,,38.723419189,-9.1153039932,,,0,,,0,
1_6715,,RUA DA PALMEIRA,,38.7146492,-9.1500053406,,,0,,,0,
1_6716,,RUA DA PALMEIRA,,38.714839935,-9.1501550674,,,0,,,0,
1_904,,RUA DA PRATA,,38.712051392,-9.139588356,,,0,,,0,
1_9122,,RUA DA SENHORA DA GLÓRIA,,38.718044281,-9.1274108887,,,0,,,0,
1_4208,,RUA DAMIÃO DE GÓIS,,38.698360443,-9.2250528336,,,0,,,0,
1_4209,,RUA DAMIÃO DE GÓIS,,38.698226929,-9.2250413895,,,0,,,0,
1_88101,,RUA DAS GALEGAS,,38.735897064,-9.2110452652,,,0,,,0,
1_88105,,RUA DAS GALEGAS,,38.735988617,-9.211063385,,,0,,,0,
1_10918,,RUA DAS GARRIDAS,,38.74861145,-9.1992101669,,,0,,,0,
1_3907,,RUA DAS JANELAS VERDES,,38.705387115,-9.1604862213,,,0,,,0,
1_3908,,RUA DAS JANELAS VERDES,,38.705101013,-9.1613416672,,,0,,,0,
1_11310,,RUA DAS MURTAS - AV. DO BRASIL,,38.755989075,-9.1487579346,,,0,,,0,
1_11401,,RUA DAS MURTAS POENTE,,38.758800507,-9.1500396729,,,0,,,0,
1_9426,,RUA DAS NECESSIDADES,,38.705741882,-9.1697597504,,,0,,,0,
1_16312,,RUA DE CABO VERDE,,38.791229248,-9.1209144592,,,0,,,0,
1_8025,,RUA DE CAMPO DE OURIQUE,,38.720970154,-9.1635456085,,,0,,,0,
1_2718,,RUA DE CAMPOLIDE - JOSÉ MALHOA,,38.736774445,-9.1674556732,,,0,,,0,
1_16314,,RUA DE DIU,,38.791488647,-9.1233348846,,,0,,,0,
1_8440,,RUA DE MANHIÇA,,38.758296967,-9.108250618,,,0,,,0,
1_12519,,RUA DE MARVILA,,38.739608765,-9.1064987183,,,0,,,0,
1_12520,,RUA DE MARVILA,,38.739311218,-9.1066579819,,,0,,,0,
1_1217,,RUA DE SANTA MARTA,,38.725154877,-9.146197319,,,0,,,0,
1_6705,,RUA DE SÃO BENTO,,38.715026855,-9.1540336609,,,0,,,0,
1_6706,,RUA DE SÃO BENTO,,38.715278625,-9.154381752,,,0,,,0,
1_10015,,RUA DE SÃO DOMINGOS À LAPA,,38.70892334,-9.1619205475,,,0,,,0,
1_9717,,RUA DE SÃO FRANCISCO XAVIER,,38.699115753,-9.2175884247,,,0,,,0,
1_10009,,RUA DE SÃO JOÃO DA MATA,,38.707889557,-9.1590909958,,,0,,,0,
1_10010,,RUA DE SÃO JOÃO DA MATA,,38.707702637,-9.1596708298,,,0,,,0,
1_809,,RUA DE SÃO LÁZARO,,38.718601227,-9.1367111206,,,0,,,0,
1_810,,RUA DE SÃO LÁZARO,,38.718219757,-9.1363344193,,,0,,,0,
1_9905,,RUA DE SÃO PAULO,,38.708557129,-9.1467676163,,,0,,,0,
1_3818,,RUA DE SÃO PAULO,,38.707771301,-9.1445894241,,,0,,,0,
1_3819,,RUA DE SÃO PAULO,,38.707717896,-9.1441459656,,,0,,,0,
1_9901,,RUA DE SÃO PAULO / BICA,,38.708503723,-9.1466884613,,,0,,,0,
1_9902,,RUA DE SÃO PAULO / BICA,,38.708450317,-9.1470470428,,,0,,,0,
1_3701,,RUA DINAH SILVEIRA QUEIRÓZ,,38.740737915,-9.1119165421,,,0,,,0,
1_3702,,RUA DINAH SILVEIRA QUEIRÓZ,,38.740650177,-9.1120586395,,,0,,,0,
1_12507,,RUA DO AÇÚCAR,,38.737262726,-9.1036052704,,,0,,,0,
1_12508,,RUA DO AÇÚCAR,,38.736915588,-9.1038246155,,,0,,,0,
1_3825,,RUA DO ALECRIM,,38.70759201,-9.1433458328,,,0,,,0,
1_3826,,RUA DO ALECRIM,,38.708061218,-9.1434059143,,,0,,,0,
1_9709,,RUA DO ALTO DO DUQUE,,38.701015472,-9.2214641571,,,0,,,0,
1_9710,,RUA DO ALTO DO DUQUE,,38.700881958,-9.2213039398,,,0,,,0,
1_6817,,RUA DO ARCO,,38.717517853,-9.1552219391,,,0,,,0,
1_6818,,RUA DO ARCO,,38.718086243,-9.1555147171,,,0,,,0,
1_2511,,RUA DO CARIBE,,38.765975952,-9.0981788635,,,0,,,0,
1_2512,,RUA DO CARIBE,,38.766220093,-9.0978059769,,,0,,,0,
1_8442,,RUA DO CHIBUTO,,38.760925293,-9.1103343964,,,0,,,0,
1_10305,,RUA DO CRUZEIRO,,38.709621429,-9.1947832108,,,0,,,0,
1_10306,,RUA DO CRUZEIRO,,38.709506989,-9.1947145462,,,0,,,0,
1_10314,,RUA DO CRUZEIRO,,38.71006012,-9.1949634552,,,0,,,0,
1_13302,,RUA DO JARDIM BOTÂNICO,,38.705760956,-9.1998720169,,,0,,,0,
1_9115,,RUA DO MATO GROSSO,,38.719818115,-9.1231660843,,,0,,,0,
1_9116,,RUA DO MATO GROSSO,,38.719524384,-9.1228647232,,,0,,,0,
1_7726,,RUA DO MERCADO,,38.770526886,-9.1169424057,,,0,,,0,
1_7727,,RUA DO MERCADO,,38.770961761,-9.1171398163,,,0,,,0,
1_903,,RUA DO OURO,,38.712135315,-9.1392374039,,,0,,,0,
1_10111,,RUA DO POSSOLO,,38.712612152,-9.1649827957,,,0,,,0,
1_18708,,RUA DO PROLETARIADO,,38.72227478,-9.2178039551,,,0,,,0,
1_18709,,RUA DO PROLETARIADO,,38.722332001,-9.217464447,,,0,,,0,
1_10307,,RUA DO SÍTIO,,38.710773468,-9.1933279037,,,0,,,0,
1_10308,,RUA DO SÍTIO,,38.71055603,-9.1934461594,,,0,,,0,
1_9804,,RUA DOM FUAS ROUPINHO,,38.72461319,-9.1163864136,,,0,,,0,
1_8519,,RUA DOM JOÃO V,,38.721057892,-9.1609792709,,,0,,,0,
1_10610,,RUA DOM PEDRO V,,38.715385437,-9.1461172104,,,0,,,0,
1_13312,,RUA DOM VASCO,,38.704883575,-9.195810318,,,0,,,0,
1_13313,,RUA DOM VASCO,,38.705158234,-9.1961050034,,,0,,,0,
1_9607,,RUA DOS JERÓNIMOS,,38.699794769,-9.2059116364,,,0,,,0,
1_9608,,RUA DOS JERÓNIMOS,,38.699802399,-9.2057971954,,,0,,,0,
1_13822,,RUA DOS LAGARES,,38.715465546,-9.1320896149,,,0,,,0,
1_12207,,RUA DOS LOJISTAS,,38.772937775,-9.1153612137,,,0,,,0,
1_12208,,RUA DOS LOJISTAS,,38.774066925,-9.1167821884,,,0,,,0,
1_13611,,RUA DOS SOEIROS,,38.754619598,-9.1799545288,,,0,,,0,
1_13612,,RUA DOS SOEIROS,,38.75472641,-9.1794881821,,,0,,,0,
1_11208,,RUA DOUTOR GAMA BARROS,,38.747943878,-9.1364097595,,,0,,,0,
1_7402,,RUA EDUARDO NORONHA,,38.754581451,-9.1316204071,,,0,,,0,
1_7403,,RUA EDUARDO NORONHA,,38.754402161,-9.131570816,,,0,,,0,
1_3008,,RUA FERNANDO TAMAGNINI,,38.745315552,-9.2219982147,,,0,,,0,
1_3009,,RUA FERNANDO TAMAGNINI,,38.745616913,-9.2220640182,,,0,,,0,
1_14712,,RUA FERREIRA DE CASTRO,,38.754478455,-9.1249656677,,,0,,,0,
1_14713,,RUA FERREIRA DE CASTRO,,38.754165649,-9.1248846054,,,0,,,0,
1_1512,,RUA FILIPE DA MATA,,38.741313934,-9.1602907181,,,0,,,0,
1_1509,,RUA FILIPE DA MATA,,38.741146088,-9.1598701477,,,0,,,0,
1_10312,,RUA FONSECA BENEVIDES,,38.710193634,-9.1913423538,,,0,,,0,
1_10718,,RUA FRANCISCO GENTIL - FURNAS,,38.740116119,-9.1739788055,,,0,,,0,
1_6103,,RUA FRANCISCO MANUEL DE MELO,,38.727920532,-9.1593341827,,,0,,,0,
1_8008,,RUA FRANCISCO METRASS,,38.718395233,-9.1662454605,,,0,,,0,
1_10007,,RUA GARCIA DA ORTA,,38.707267761,-9.1614046097,,,0,,,0,
1_10008,,RUA GARCIA DA ORTA,,38.707336426,-9.1613140106,,,0,,,0,
1_13117,,RUA GONÇALVES ZARCO,,38.705646515,-9.2051687241,,,0,,,0,
1_13118,,RUA GONÇALVES ZARCO,,38.705936432,-9.2051134109,,,0,,,0,
1_7306,,RUA GUILHERMINA SUGGIA,,38.747982025,-9.1324729919,,,0,,,0,
1_11512,,RUA HELENA VAZ DA SILVA,,38.773239136,-9.1530542374,,,0,,,0,
1_11513,,RUA HELENA VAZ DA SILVA,,38.773109436,-9.1532201767,,,0,,,0,
1_4204,,RUA JERÓNIMO OSÓRIO,,38.699363708,-9.2249403,,,0,,,0,
1_4205,,RUA JERÓNIMO OSÓRIO,,38.699832916,-9.2243003845,,,0,,,0,
1_7520,,RUA JOÃO BELO,,38.76348114,-9.1228103638,,,0,,,0,
1_12011,,RUA JOÃO DE BARROS,,38.705280304,-9.1854152679,,,0,,,0,
1_8113,,RUA JOÃO DE DEUS,,38.712680817,-9.1602239609,,,0,,,0,
1_13613,,RUA JOÃO FREITAS BRANCO,,38.752338409,-9.1802072525,,,0,,,0,
1_13614,,RUA JOÃO FREITAS BRANCO,,38.752338409,-9.1799821854,,,0,,,0,
1_3707,,RUA JOÃO PAULO II,,38.747421265,-9.1102724075,,,0,,,0,
1_3710,,RUA JOÃO PAULO II,,38.747375488,-9.1104536057,,,0,,,0,
1_7909,,RUA JOÃO PINTO RIBEIRO,,38.774787903,-9.1017379761,,,0,,,0,
1_7910,,RUA JOÃO PINTO RIBEIRO,,38.774780273,-9.1017713547,,,0,,,0,
1_1223,,RUA JOAQUIM ANTÓNIO DE AGUIAR,,38.725105286,-9.1553049088,,,0,,,0,
1_1224,,RUA JOAQUIM ANTÓNIO DE AGUIAR,,38.724903107,-9.1548480988,,,0,,,0,
1_6607,,RUA JOAQUIM BONIFÁCIO,,38.728351593,-9.1429567337,,,0,,,0,
1_4224,,RUA LATINO COELHO,,38.703170776,-9.2271223068,,,0,,,0,
1_4225,,RUA LATINO COELHO,,38.703205109,-9.227355957,,,0,,,0,
1_7905,,RUA LAUREANO OLIVEIRA,,38.777626038,-9.1019563675,,,0,,,0,
1_7906,,RUA LAUREANO OLIVEIRA,,38.776416779,-9.1027803421,,,0,,,0,
1_9124,,RUA LEITE VASCONCELOS,,38.71761322,-9.1250991821,,,0,,,0,
1_11623,,RUA MALUDA,,38.792255402,-9.1532659531,,,0,,,0,
1_11624,,RUA MALUDA,,38.792007446,-9.1531391144,,,0,,,0,
1_5835,,RUA MANUEL MARQUES,,38.766311646,-9.1541786194,,,0,,,0,
1_9409,,RUA MARIA PIA,,38.710990906,-9.1724157333,,,0,,,0,
1_9405,,RUA MARIA PIA,,38.712593079,-9.173664093,,,0,,,0,
1_9406,,RUA MARIA PIA,,38.71282959,-9.1736307144,,,0,,,0,
1_6115,,RUA MARQUÊS DE FRONTEIRA,,38.72908783,-9.1592082977,,,0,,,0,
1_6116,,RUA MARQUÊS DE FRONTEIRA,,38.729530334,-9.1583518982,,,0,,,0,
1_83104,,RUA MARQUÊS DE OLHÃO,,38.731185913,-9.1115608215,,,0,,,0,
1_13103,,RUA MEM RODRIGUES,,38.707092285,-9.2086086273,,,0,,,0,
1_13104,,RUA MEM RODRIGUES,,38.707363129,-9.208612442,,,0,,,0,
1_8439,,RUA MOCIMBOA PRAIA,,38.758701324,-9.1105422974,,,0,,,0,
1_12611,,RUA MOUZINHO DE ALBUQUERQUE,,38.785491943,-9.1113948822,,,0,,,0,
1_12612,,RUA MOUZINHO DE ALBUQUERQUE,,38.785480499,-9.111497879,,,0,,,0,
1_83102,,RUA NICOLAU TOLENTINO,,38.731018066,-9.1096553802,,,0,,,0,
1_12307,,RUA OLIVEIRA CARMO,,38.776050568,-9.1135425568,,,0,,,0,
1_12308,,RUA OLIVEIRA CARMO,,38.776092529,-9.1138334274,,,0,,,0,
1_2709,,RUA PADRE DOMINGOS SANTOS,,38.732509613,-9.1717977524,,,0,,,0,
1_7915,,RUA PADRE JOAQUIM CORREIA,,38.772911072,-9.1030950546,,,0,,,0,
1_14716,,RUA PEDRO CRUZ,,38.750354767,-9.1207542419,,,0,,,0,
1_13121,,RUA PERO DE ALENQUER,,38.703155518,-9.2111978531,,,0,,,0,
1_13122,,RUA PERO DE ALENQUER,,38.703296661,-9.2114667892,,,0,,,0,
1_9507,,RUA PINTO FERREIRA,,38.697994232,-9.1905536652,,,0,,,0,
1_9508,,RUA PINTO FERREIRA,,38.697807312,-9.1917591095,,,0,,,0,
1_9421,,RUA POSSIDÓNIO DA SILVA,,38.710426331,-9.1713275909,,,0,,,0,
1_9422,,RUA POSSIDÓNIO DA SILVA,,38.71049118,-9.1710643768,,,0,,,0,
1_10211,,RUA PRESIDENTE ARRIAGA,,38.704479218,-9.1641874313,,,0,,,0,
1_10212,,RUA PRESIDENTE ARRIAGA,,38.704612732,-9.1635961533,,,0,,,0,
1_13403,,RUA QTA DO ALMARGEM,,38.701122284,-9.1924333572,,,0,,,0,
1_10826,,RUA REINALDO DOS SANTOS,,38.747272491,-9.1888952255,,,0,,,0,
1_11318,,RUA REINALDO FERREIRA,,38.757568359,-9.1379823685,,,0,,,0,
1_14114,,RUA RIO MINHO,,38.77141571,-9.18653965,,,0,,,0,
1_6814,,RUA RODRIGO DA FONSECA,,38.721199036,-9.1517915726,,,0,,,0,
1_3713,,RUA SALGUEIRO MAIA,,38.748168945,-9.1129455566,,,0,,,0,
1_3714,,RUA SALGUEIRO MAIA,,38.747966766,-9.1129198074,,,0,,,0,
1_8009,,RUA SAMPAIO BRUNO,,38.718334198,-9.1693668365,,,0,,,0,
1_8014,,RUA SAMPAIO BRUNO,,38.718566895,-9.1695489883,,,0,,,0,
1_8015,,RUA SAMPAIO BRUNO,,38.718883514,-9.169678688,,,0,,,0,
1_10013,,RUA SANTANA À LAPA,,38.71005249,-9.1624622345,,,0,,,0,
1_10014,,RUA SANTANA À LAPA,,38.710571289,-9.1616897583,,,0,,,0,
1_10611,,RUA SÃO PEDRO DE ALCÂNTARA,,38.71421814,-9.1439056396,,,0,,,0,
1_7801,,RUA SARGENTO MONTEIRO FERREIRA,,38.771900177,-9.109869957,,,0,,,0,
1_7802,,RUA SARGENTO MONTEIRO FERREIRA,,38.771709442,-9.1099891663,,,0,,,0,
1_10717,,RUA SOUSA LOUREIRO,,38.744720459,-9.1838235855,,,0,,,0,
1_13610,,RUA TOMÁS DA FONSECA,,38.75598526,-9.1708612442,,,0,,,0,
1_13601,,RUA TOMÁS DA FONSECA,,38.755947113,-9.1754550934,,,0,,,0,
1_13609,,RUA TOMÁS DA FONSECA,,38.755760193,-9.1704549789,,,0,,,0,
1_13619,,RUA TOMÁS DE AQUINO,,38.75163269,-9.1675081253,,,0,,,0,
1_13620,,RUA TOMÁS DE AQUINO,,38.752811432,-9.1679153442,,,0,,,0,
1_2126,,RUA VALE DE SANTO ANTÓNIO,,38.717880249,-9.1229190826,,,0,,,0,
1_2335,,RUA VILA FONTES,,38.758346558,-9.1056442261,,,0,,,0,
1_2107,,RUA WASHINGTON,,38.717838287,-9.1207895279,,,0,,,0,
1_2108,,RUA WASHINGTON,,38.718231201,-9.1212368011,,,0,,,0,
1_10701,,S. DOMINGOS BENFICA,,38.745559692,-9.1817598343,,,0,,,0,
1_10702,,S. DOMINGOS DE BENFICA,,38.745704651,-9.1817245483,,,0,,,0,
1_1801,,SALDANHA,,38.73367691,-9.1446371078,,,0,,,0,
1_1802,,SALDANHA,,38.733898163,-9.145070076,,,0,,,0,
1_1812,,SALDANHA,,38.733623505,-9.1450910568,,,0,,,0,
1_1807,,SALDANHA,,38.733917236,-9.1446466446,,,0,,,0,
1_3901,,SANTOS,,38.706169128,-9.1557321548,,,0,,,0,
1_3902,,SANTOS,,38.706142426,-9.1560106277,,,0,,,0,
1_3912,,SANTOS,,38.706794739,-9.1556596756,,,0,,,0,
1_3913,,SANTOS,,38.70664978,-9.1557531357,,,0,,,0,
1_3926,,SANTOS,,38.706516266,-9.1544876099,,,0,,,0,
1_3927,,SANTOS,,38.706386566,-9.1542472839,,,0,,,0,
1_3914,,SANTOS-O-VELHO,,38.706707001,-9.1578588486,,,0,,,0,
1_3915,,SANTOS-O-VELHO,,38.706951141,-9.1581935883,,,0,,,0,
1_3909,,SANTOS-O-VELHO,,38.706695557,-9.1580200195,,,0,,,0,
1_3910,,SANTOS-O-VELHO,,38.706432343,-9.1586332321,,,0,,,0,
1_3911,,SANTOS-O-VELHO,,38.706523895,-9.1579389572,,,0,,,0,
1_10604,,SÃO PEDRO DE ALCÂNTARA,,38.715457916,-9.1450939178,,,0,,,0,
1_1413,,SÃO SEBASTIÃO,,38.734851837,-9.1526622772,,,0,,,0,
1_1414,,SÃO SEBASTIÃO,,38.734790802,-9.1523647308,,,0,,,0,
1_1403,,SÃO SEBASTIÃO,,38.734588623,-9.1540050507,,,0,,,0,
1_1404,,SÃO SEBASTIÃO,,38.733516693,-9.1533889771,,,0,,,0,
1_13809,,SÃO TOMÉ,,38.713424683,-9.130651474,,,0,,,0,
1_9125,,SAPADORES,,38.721458435,-9.1293907166,,,0,,,0,
1_9128,,SAPADORES,,38.721336365,-9.1298265457,,,0,,,0,
1_9129,,SAPADORES,,38.720977783,-9.1302032471,,,0,,,0,
1_9118,,SAPADORES,,38.721313477,-9.1293973923,,,0,,,0,
1_9109,,SAPADORES,,38.721969604,-9.1287469864,,,0,,,0,
1_9110,,SAPADORES,,38.721286774,-9.129196167,,,0,,,0,
1_9105,,SAPADORES,,38.721553802,-9.1297216415,,,0,,,0,
1_9106,,SAPADORES,,38.722297668,-9.1290893555,,,0,,,0,
1_9133,,SAPADORES,,38.721805573,-9.1287612915,,,0,,,0,
1_9132,,SAPADORES,,38.722194672,-9.1287250519,,,0,,,0,
1_13801,,SÉ,,38.709762573,-9.1337690353,,,0,,,0,
1_13802,,SÉ,,38.71005249,-9.134267807,,,0,,,0,
1_2723,,SERAFINA,,38.730892181,-9.1730852127,,,0,,,0,
1_2724,,SERAFINA,,38.732509613,-9.1724042892,,,0,,,0,
1_2722,,SERAFINA - IGREJA,,38.730743408,-9.1733236313,,,0,,,0,
1_14113,,SERRA DA LUZ,,38.772438049,-9.1901979446,,,0,,,0,
1_14103,,SERRA LUZ,,38.772224426,-9.1907377243,,,0,,,0,
1_14104,,SERRA LUZ,,38.771976471,-9.1902036667,,,0,,,0,
1_1603,,SETE RIOS,,38.742576599,-9.1682977676,,,0,,,0,
1_1604,,SETE RIOS,,38.742542267,-9.168598175,,,0,,,0,
1_1622,,SETE RIOS,,38.742191315,-9.1683273315,,,0,,,0,
1_1619,,SETE RIOS,,38.742725372,-9.1679763794,,,0,,,0,
1_1609,,SETE RIOS,,38.742088318,-9.1695814133,,,0,,,0,
1_1610,,SETE RIOS,,38.74200058,-9.1694345474,,,0,,,0,
1_1611,,SETE RIOS,,38.742126465,-9.1687984467,,,0,,,0,
1_1612,,SETE RIOS,,38.742099762,-9.1685523987,,,0,,,0,
1_1606,,SETE RIOS,,38.74187088,-9.1697044373,,,0,,,0,
1_1607,,SETE RIOS,,38.741989136,-9.1697683334,,,0,,,0,
1_1614,,SETE RIOS,,38.741920471,-9.1690826416,,,0,,,0,
1_817,,SOCORRO,,38.716709137,-9.1351518631,,,0,,,0,
1_8441,,SPORT LISBOA E OLIVAIS,,38.761520386,-9.108291626,,,0,,,0,
1_7204,,SR. ROUBADO,,38.785793304,-9.1699151993,,,0,,,0,
1_7211,,SR. ROUBADO,,38.786949158,-9.170416832,,,0,,,0,
1_7220,,SR. ROUBADO (METRO),,38.785831451,-9.1721172333,,,0,,,0,
1_9906,,STA. CATARINA,,38.711044312,-9.147603035,,,0,,,0,
1_4501,,SUL E SUESTE,,38.707756042,-9.1324882507,,,0,,,0,
1_4502,,SUL E SUESTE,,38.70772171,-9.1328840256,,,0,,,0,
1_4505,,SUL E SUESTE,,38.707687378,-9.1326341629,,,0,,,0,
1_4506,,SUL E SUESTE,,38.707839966,-9.1326189041,,,0,,,0,
1_2710,,TARUJO,,38.735176086,-9.1654405594,,,0,,,0,
1_2711,,TARUJO,,38.735088348,-9.1651792526,,,0,,,0,
1_50011,,TELHEIRAS,,38.76058197,-9.1697273254,,,0,,,0,
1_50012,,TELHEIRAS,,38.760471344,-9.1692256927,,,0,,,0,
1_8010,,TERRAMOTOS,,38.721557617,-9.1672019958,,,0,,,0,
1_8011,,TERRAMOTOS,,38.721115112,-9.1674518585,,,0,,,0,
1_4509,,TERREIRO DO PAÇO,,38.708496094,-9.1334323883,,,0,,,0,
