trip_id,start_time,end_time,headway_secs,exact_times
25891757,07:50:00,08:30:00,1200,1
25891910,09:10:00,09:30:00,1200,1
25891938,11:10:00,11:30:00,1200,1
25891952,12:50:00,13:30:00,1200,1
25891966,14:10:00,14:30:00,1200,1
25891788,12:50:00,13:30:00,1200,1
25891758,07:50:00,08:30:00,1200,1
25891769,09:10:00,11:30:00,1200,1
25891770,09:10:00,11:30:00,1200,1
25891980,15:10:00,15:50:00,1200,1
25891924,10:10:00,10:30:00,1200,1
25891841,18:10:00,18:30:00,1200,1
25891829,17:10:00,17:30:00,1200,1
25891781,12:10:00,12:30:00,1200,1
25891987,16:10:00,16:30:00,1200,1
25892015,18:10:00,19:30:00,1200,1
25892001,17:10:00,17:30:00,1200,1
25891782,12:10:00,12:30:00,1200,1
25891830,17:10:00,17:30:00,1200,1
25891842,18:10:00,18:30:00,1200,1
25891817,16:10:00,16:30:00,1200,1
25891793,13:50:00,14:30:00,1200,1
25891805,15:10:00,15:30:00,1200,1
25891945,11:50:00,12:30:00,1200,1
25891806,15:10:00,15:30:00,1200,1
25891794,13:50:00,14:30:00,1200,1
25891818,16:10:00,16:30:00,1200,1
25891847,18:50:00,19:30:00,1200,1
25891848,18:50:00,19:30:00,1200,1
25860182,07:00:00,07:30:00,1800,1
25860188,07:55:00,21:15:00,1500,1
25860263,07:00:00,07:30:00,1800,1
25860264,07:55:00,21:15:00,1500,1
25860200,07:00:00,07:30:00,1800,1
25860203,07:55:00,21:15:00,1500,1
25860209,07:00:00,07:30:00,1800,1
25860212,07:55:00,21:15:00,1500,1
25860218,07:00:00,07:30:00,1800,1
25860225,07:55:00,21:15:00,1500,1
25860189,07:55:00,21:15:00,1500,1
25860183,07:00:00,07:30:00,1800,1
25902812,06:45:00,06:50:00,300,1
25902818,07:00:00,07:30:00,900,1
25902824,07:40:00,09:30:00,600,1
25902830,09:45:00,17:00:00,900,1
25902836,17:10:00,20:00:00,600,1
25902842,20:15:00,21:00:00,900,1
25902969,08:50:00,09:00:00,600,1
25902970,09:15:00,14:00:00,900,1
25902971,14:12:00,20:00:00,720,1
25902972,20:15:00,20:45:00,900,1
25902854,06:45:00,06:50:00,300,1
25902857,07:00:00,21:00:00,900,1
25902863,08:50:00,09:00:00,600,1
25902866,09:15:00,14:00:00,900,1
25902869,14:12:00,20:00:00,720,1
25902872,20:15:00,20:45:00,900,1
25902878,06:45:00,06:50:00,300,1
25902885,07:00:00,07:30:00,900,1
25902892,07:40:00,09:30:00,600,1
25902899,09:45:00,17:00:00,900,1
25902906,17:10:00,20:00:00,600,1
25902913,20:15:00,21:00:00,900,1
25902843,20:15:00,21:00:00,900,1
25902837,17:10:00,20:00:00,600,1
25902831,09:45:00,17:00:00,900,1
25902825,07:40:00,09:30:00,600,1
25902819,07:00:00,07:30:00,900,1
25902813,06:45:00,06:50:00,300,1
25873017,06:45:00,06:50:00,300,1
25873023,07:00:00,07:30:00,900,1
25873029,07:40:00,09:30:00,600,1
25873035,09:45:00,17:00:00,900,1
25873041,17:10:00,20:00:00,600,1
25873047,20:15:00,21:00:00,900,1
25873174,08:50:00,09:00:00,600,1
25873175,09:15:00,14:00:00,900,1
25873176,14:12:00,20:00:00,720,1
25873177,20:15:00,20:45:00,900,1
25873062,07:00:00,21:00:00,900,1
25873059,06:45:00,06:50:00,300,1
25873068,08:50:00,09:00:00,600,1
25873071,09:15:00,14:00:00,900,1
25873074,14:12:00,20:00:00,720,1
25873077,20:15:00,20:45:00,900,1
25873083,06:45:00,06:50:00,300,1
25873090,07:00:00,07:30:00,900,1
25873097,07:40:00,09:30:00,600,1
25873104,09:45:00,17:00:00,900,1
25873111,17:10:00,20:00:00,600,1
25873118,20:15:00,21:00:00,900,1
25873048,20:15:00,21:00:00,900,1
25873042,17:10:00,20:00:00,600,1
25873036,09:45:00,17:00:00,900,1
25873030,07:40:00,09:30:00,600,1
25873024,07:00:00,07:30:00,900,1
25873018,06:45:00,06:50:00,300,1
25897622,10:28:00,10:55:00,1620,1
25897706,06:40:00,06:52:00,720,1
25897841,06:40:00,06:52:00,720,1
25897842,06:40:00,06:52:00,720,1
25898130,19:01:00,19:28:00,1620,1
25897847,07:05:00,07:17:00,720,1
25897848,07:05:00,07:17:00,720,1
25898138,07:07:00,07:24:00,1020,1
25897664,18:34:00,19:28:00,1620,1
25897631,12:16:00,13:10:00,1620,1
25897640,14:31:00,14:58:00,1620,1
25897713,07:05:00,07:17:00,720,1
25898183,15:05:00,15:25:00,1200,1
25898141,07:40:00,07:56:00,960,1
25898156,10:05:00,10:25:00,1200,1
25897741,08:15:00,08:30:00,900,1
25897871,08:15:00,08:30:00,900,1
25897967,16:39:00,16:54:00,900,1
25897968,16:39:00,16:54:00,900,1
25897872,08:15:00,08:30:00,900,1
25897610,08:00:00,08:30:00,1800,1
25897889,09:15:00,09:30:00,900,1
25897890,09:15:00,09:30:00,900,1
25898147,08:32:00,08:50:00,1080,1
25897748,08:45:00,09:45:00,900,1
25897755,10:04:00,15:27:00,1140,1
25897769,16:05:00,16:24:00,1140,1
25897776,16:39:00,18:54:00,900,1
25898150,09:09:00,09:27:00,1080,1
25898177,14:05:00,14:25:00,1200,1
25897901,10:04:00,10:23:00,1140,1
25897902,10:04:00,10:23:00,1140,1
25897919,11:39:00,12:17:00,1140,1
25897949,15:08:00,15:27:00,1140,1
25898003,19:37:00,19:52:00,900,1
25898004,19:37:00,19:52:00,900,1
25897950,15:08:00,15:27:00,1140,1
25897920,11:39:00,12:17:00,1140,1
25898159,10:45:00,11:25:00,1200,1
25897913,11:01:00,11:20:00,1140,1
25897914,11:01:00,11:20:00,1140,1
25898165,12:05:00,12:25:00,1200,1
25897997,19:08:00,19:23:00,900,1
25897925,12:36:00,12:55:00,1140,1
25897937,13:33:00,14:30:00,1140,1
25897938,13:33:00,14:30:00,1140,1
25897926,12:36:00,12:55:00,1140,1
25897998,19:08:00,19:23:00,900,1
25897961,16:05:00,16:24:00,1140,1
25897962,16:05:00,16:24:00,1140,1
25898171,13:05:00,13:25:00,1200,1
25898195,17:13:00,17:40:00,1620,1
25897783,19:08:00,19:23:00,900,1
25897790,19:37:00,19:52:00,900,1
25898122,14:31:00,14:58:00,1620,1
25898126,16:46:00,17:13:00,1620,1
25897973,17:09:00,17:24:00,900,1
25897985,18:09:00,18:24:00,900,1
25897986,18:09:00,18:24:00,900,1
25897974,17:09:00,17:24:00,900,1
25897979,17:39:00,17:54:00,900,1
25897980,17:39:00,17:54:00,900,1
25897797,20:07:00,20:25:00,1080,1
25897991,18:39:00,18:54:00,900,1
25897992,18:39:00,18:54:00,900,1
25898204,19:01:00,19:28:00,1620,1
25898009,20:07:00,20:25:00,1080,1
25898010,20:07:00,20:25:00,1080,1
25903399,05:40:00,05:54:00,840,1
25903400,05:40:00,05:54:00,840,1
25903405,06:09:00,06:23:00,840,1
25903406,06:09:00,06:23:00,840,1
25903411,06:33:00,06:40:00,420,1
25903412,06:33:00,06:40:00,420,1
25903423,07:05:00,07:29:00,720,1
25903424,07:05:00,07:29:00,720,1
25903429,07:41:00,07:55:00,840,1
25903430,07:41:00,07:55:00,840,1
25903435,08:10:00,08:24:00,840,1
25903436,08:10:00,08:24:00,840,1
25903441,08:39:00,08:54:00,900,1
25903442,08:39:00,08:54:00,900,1
25903453,09:36:00,09:58:00,1320,1
25903454,09:36:00,09:58:00,1320,1
25903483,12:32:00,12:54:00,1320,1
25903484,12:32:00,12:54:00,1320,1
25903471,11:04:00,11:48:00,1320,1
25903495,16:12:00,16:30:00,1080,1
25903496,16:12:00,16:30:00,1080,1
25903472,11:04:00,11:48:00,1320,1
25903489,13:16:00,15:50:00,1320,1
25903513,17:15:00,17:30:00,900,1
25903537,19:04:00,19:24:00,1200,1
25903519,17:46:00,18:01:00,900,1
25903520,17:46:00,18:01:00,900,1
25903538,19:04:00,19:24:00,1200,1
25903514,17:15:00,17:30:00,900,1
25903490,13:16:00,15:50:00,1320,1
25903531,18:32:00,18:48:00,960,1
25903532,18:32:00,18:48:00,960,1
25903543,19:45:00,20:07:00,1320,1
25903544,19:45:00,20:07:00,1320,1
25903141,05:40:00,05:54:00,840,1
25903148,06:09:00,06:23:00,840,1
25903155,06:33:00,06:40:00,420,1
25903169,07:05:00,07:29:00,720,1
25903176,07:41:00,07:55:00,840,1
25903183,08:10:00,08:24:00,840,1
25903190,08:39:00,08:54:00,900,1
25903204,09:36:00,09:58:00,1320,1
25903225,11:04:00,11:26:00,1320,1
25903246,12:32:00,12:54:00,1320,1
25903288,15:06:00,15:28:00,1320,1
25903302,16:12:00,16:30:00,1080,1
25903344,18:32:00,18:48:00,960,1
25903323,17:15:00,17:30:00,900,1
25903337,18:01:00,18:17:00,960,1
25903351,19:04:00,19:24:00,1200,1
25903365,20:07:00,20:28:00,1260,1
25867138,06:03:00,06:16:00,780,1
25867144,06:28:00,06:37:00,540,1
25867156,06:54:00,06:57:00,180,1
25867150,06:42:00,06:46:00,240,1
25866742,06:03:00,06:16:00,780,1
25867151,06:42:00,06:46:00,240,1
25867157,06:54:00,06:57:00,180,1
25867145,06:28:00,06:37:00,540,1
25867139,06:03:00,06:16:00,780,1
25867562,06:06:00,06:22:00,960,1
25867565,06:38:00,06:54:00,960,1
25866756,06:37:00,06:42:00,300,1
25866763,06:46:00,06:54:00,480,1
25867162,07:02:00,07:11:00,540,1
25867168,07:19:00,07:28:00,540,1
25867574,08:40:00,09:12:00,960,1
25866777,07:02:00,07:11:00,540,1
25866784,07:19:00,07:28:00,540,1
25867169,07:19:00,07:28:00,540,1
25867163,07:02:00,07:11:00,540,1
25867568,07:10:00,07:23:00,780,1
25866602,07:05:00,07:29:00,1440,1
25867528,07:05:00,07:29:00,1440,1
25867174,07:36:00,07:54:00,540,1
25866791,07:36:00,07:54:00,540,1
25867175,07:36:00,07:54:00,540,1
25867408,21:10:00,21:28:00,1080,1
25867571,07:36:00,08:24:00,960,1
25867409,21:10:00,21:28:00,1080,1
25867180,08:04:00,08:24:00,600,1
25867270,13:02:00,13:17:00,900,1
25866805,08:34:00,08:54:00,600,1
25866840,10:11:00,10:27:00,960,1
25866910,13:33:00,13:48:00,900,1
25867271,13:02:00,13:17:00,900,1
25867181,08:04:00,08:24:00,600,1
25866903,13:02:00,13:17:00,900,1
25866798,08:04:00,08:24:00,600,1
25866833,09:40:00,09:56:00,960,1
25867186,08:34:00,08:54:00,600,1
25867192,09:00:00,09:04:00,240,1
25867210,09:40:00,09:56:00,960,1
25867198,09:09:00,09:14:00,300,1
25867204,09:24:00,09:25:00,60,1
25867222,10:42:00,10:58:00,960,1
25867022,19:05:00,19:23:00,1080,1
25866812,09:00:00,09:04:00,240,1
25866819,09:09:00,09:14:00,300,1
25866826,09:24:00,09:25:00,60,1
25866847,10:42:00,10:58:00,960,1
25867223,10:42:00,10:58:00,960,1
25867205,09:24:00,09:25:00,60,1
25867199,09:09:00,09:14:00,300,1
25867211,09:40:00,09:56:00,960,1
25867193,09:00:00,09:04:00,240,1
25867187,08:34:00,08:54:00,600,1
25866611,08:31:00,08:51:00,1200,1
25867372,19:05:00,19:23:00,1080,1
25867583,10:02:00,10:20:00,1080,1
25867595,12:10:00,12:28:00,1080,1
25867607,14:07:00,14:24:00,1020,1
25867373,19:05:00,19:23:00,1080,1
25867531,08:31:00,08:51:00,1200,1
25866614,09:10:00,09:30:00,1200,1
25867532,09:10:00,09:30:00,1200,1
25867294,14:19:00,14:24:00,300,1
25867288,14:04:00,14:09:00,300,1
25867586,10:38:00,10:57:00,1140,1
25866924,14:04:00,14:09:00,300,1
25866931,14:19:00,14:24:00,300,1
25867289,14:04:00,14:09:00,300,1
25867295,14:19:00,14:24:00,300,1
25867634,18:40:00,18:58:00,1080,1
25866629,11:45:00,12:25:00,1200,1
25866620,10:05:00,10:25:00,1200,1
25867300,14:35:00,15:23:00,960,1
25867258,12:15:00,12:31:00,960,1
25867216,10:11:00,10:27:00,960,1
25867240,11:34:00,11:44:00,600,1
25866896,12:31:00,12:46:00,900,1
25867241,11:34:00,11:44:00,600,1
25867217,10:11:00,10:27:00,960,1
25867259,12:15:00,12:31:00,960,1
25867301,14:35:00,15:23:00,960,1
25867534,10:05:00,10:25:00,1200,1
25867384,19:41:00,19:43:00,120,1
25867234,11:13:00,11:29:00,960,1
25867616,15:32:00,15:49:00,1020,1
25867235,11:13:00,11:29:00,960,1
25867385,19:41:00,19:43:00,120,1
25867592,11:34:00,11:52:00,1080,1
25867598,12:46:00,13:04:00,1080,1
25867601,13:19:00,13:33:00,840,1
25866626,11:05:00,11:25:00,1200,1
25866650,15:03:00,15:15:00,720,1
25867366,18:40:00,18:52:00,720,1
25866980,16:40:00,16:45:00,300,1
25866861,11:13:00,11:29:00,960,1
25867367,18:40:00,18:52:00,720,1
25867536,11:05:00,11:25:00,1200,1
25866868,11:34:00,11:44:00,600,1
25867538,12:05:00,12:25:00,1200,1
25867610,14:41:00,14:58:00,1020,1
25867628,17:31:00,17:48:00,1020,1
25866662,17:31:00,17:48:00,1020,1
25866635,13:05:00,13:25:00,1200,1
25867540,13:05:00,13:25:00,1200,1
25867640,19:33:00,19:55:00,1320,1
25867276,13:33:00,13:48:00,900,1
25867277,13:33:00,13:48:00,900,1
25866641,14:01:00,14:12:00,660,1
25866656,16:06:00,16:57:00,1020,1
25867542,14:01:00,14:12:00,660,1
25867306,15:36:00,15:46:00,600,1
25867307,15:36:00,15:46:00,600,1
25866938,14:35:00,14:51:00,960,1
25867622,16:40:00,16:57:00,1020,1
25867324,16:04:00,16:28:00,720,1
25866959,15:55:00,16:00:00,300,1
25867008,17:40:00,18:28:00,720,1
25866945,15:07:00,15:23:00,960,1
25866952,15:36:00,15:46:00,600,1
25867325,16:04:00,16:28:00,720,1
25867545,15:03:00,15:15:00,720,1
25867619,16:06:00,16:23:00,1020,1
25866668,18:40:00,18:58:00,1080,1
25866653,15:32:00,15:49:00,1020,1
25867546,15:32:00,15:49:00,1020,1
25866973,16:04:00,16:28:00,720,1
25867631,18:05:00,18:23:00,1080,1
25867547,16:06:00,16:23:00,1020,1
25867330,16:40:00,16:45:00,300,1
25867331,16:40:00,16:45:00,300,1
25867548,16:40:00,16:57:00,1020,1
25867348,17:04:00,17:28:00,720,1
25867349,17:04:00,17:28:00,720,1
25867354,17:40:00,17:52:00,720,1
25867001,17:04:00,17:28:00,720,1
25867355,17:40:00,17:52:00,720,1
25867550,17:31:00,17:48:00,1020,1
25867360,18:04:00,18:28:00,720,1
25867361,18:04:00,18:28:00,720,1
25866665,18:05:00,18:23:00,1080,1
25867551,18:05:00,18:23:00,1080,1
25867036,19:41:00,19:43:00,120,1
25867015,18:40:00,18:52:00,720,1
25867552,18:40:00,18:58:00,1080,1
25866674,19:33:00,19:55:00,1320,1
25867554,19:33:00,19:55:00,1320,1
25867643,20:17:00,20:39:00,1320,1
25867064,21:10:00,21:28:00,1080,1
25867402,20:35:00,20:52:00,1020,1
25867403,20:35:00,20:52:00,1020,1
25867057,20:35:00,20:52:00,1020,1
25867646,21:01:00,21:23:00,1320,1
25866683,21:01:00,21:23:00,1320,1
25867557,21:01:00,21:23:00,1320,1
25906634,22:41:00,23:23:00,1260,1
25906646,22:41:00,23:23:00,1260,1
25906673,23:02:00,23:23:00,1260,1
25906616,23:02:00,23:23:00,1260,1
25906617,23:02:00,23:23:00,1260,1
25906716,23:02:00,23:23:00,1260,1
25890326,21:40:00,22:24:00,1320,1
25890372,22:02:00,22:24:00,1320,1
25890327,21:40:00,22:24:00,1320,1
25890332,22:46:00,23:08:00,1320,1
25890419,22:02:00,22:24:00,1320,1
25890350,22:46:00,23:08:00,1320,1
25890356,21:40:00,22:46:00,1320,1
25890333,22:46:00,23:08:00,1320,1
25890347,22:02:00,22:24:00,1320,1
25854247,17:07:00,19:06:00,1020,1
25854253,19:22:00,21:14:00,960,1
25854241,16:18:00,16:50:00,960,1
25854211,06:20:00,06:54:00,1020,1
25854217,07:10:00,08:14:00,960,1
25854223,08:31:00,09:56:00,1020,1
25854229,10:12:00,15:32:00,960,1
25854235,15:47:00,16:03:00,960,1
25854350,06:50:00,19:47:00,1260,1
25854351,20:09:00,20:53:00,1320,1
25854353,06:20:00,07:20:00,900,1
25854356,07:34:00,13:24:00,840,1
25854359,13:41:00,19:04:00,1140,1
25854362,19:22:00,20:00:00,1140,1
25854365,20:20:00,21:00:00,1200,1
25854109,06:50:00,19:47:00,1260,1
25854112,20:09:00,20:53:00,1320,1
25854136,06:20:00,06:54:00,1020,1
25854143,07:10:00,08:14:00,960,1
25854150,08:31:00,09:56:00,1020,1
25854157,10:12:00,15:32:00,960,1
25854164,15:47:00,16:03:00,960,1
25854171,16:18:00,16:50:00,960,1
25854178,17:07:00,19:06:00,1020,1
25854185,19:22:00,21:14:00,960,1
25854236,15:47:00,16:03:00,960,1
25854230,10:12:00,15:32:00,960,1
25854224,08:31:00,09:56:00,1020,1
25854218,07:10:00,08:14:00,960,1
25854212,06:20:00,06:54:00,1020,1
25854242,16:18:00,16:50:00,960,1
25854254,19:22:00,21:14:00,960,1
25854248,17:07:00,19:06:00,1020,1
25911217,07:34:00,07:50:00,960,1
25911218,07:34:00,07:50:00,960,1
25911448,21:35:00,21:56:00,1260,1
25911449,22:16:00,22:37:00,1260,1
25911450,22:57:00,23:18:00,1260,1
25911298,21:37:00,22:57:00,1200,1
25911310,21:35:00,21:56:00,1260,1
25911313,22:16:00,22:37:00,1260,1
25911316,22:57:00,23:18:00,1260,1
25911329,07:18:00,08:06:00,960,1
25911336,08:23:00,09:48:00,1020,1
25911343,15:55:00,16:10:00,900,1
25911350,16:26:00,16:58:00,960,1
25911357,17:15:00,19:14:00,1020,1
25911364,19:30:00,21:22:00,960,1
25911371,21:40:00,22:00:00,600,1
25911378,22:20:00,23:20:00,1200,1
25911253,20:02:00,21:22:00,960,1
25911259,21:40:00,21:50:00,600,1
25911271,22:20:00,22:40:00,1200,1
25911272,22:20:00,22:40:00,1200,1
25911260,21:40:00,21:50:00,600,1
25911254,20:02:00,21:22:00,960,1
25911229,15:55:00,16:10:00,900,1
25911223,08:06:00,09:48:00,1020,1
25911247,19:30:00,19:46:00,960,1
25911235,16:26:00,16:58:00,960,1
25911241,17:15:00,19:14:00,1020,1
25911242,17:15:00,19:14:00,1020,1
25911236,16:26:00,16:58:00,960,1
25911248,19:30:00,19:46:00,960,1
25911224,08:06:00,09:48:00,1020,1
25911230,15:55:00,16:10:00,900,1
25959612,10:18:00,10:42:00,1440,1
25959628,20:42:00,21:30:00,1440,1
25959614,11:54:00,12:18:00,1440,1
25959644,06:38:00,06:57:00,1140,1
25959650,07:43:00,07:59:00,960,1
25958890,07:05:00,07:47:00,1260,1
25958902,10:18:00,10:42:00,1440,1
25958923,21:06:00,21:30:00,1440,1
25959629,22:00:00,22:30:00,1800,1
25959293,06:33:00,06:49:00,960,1
25959013,08:12:00,08:30:00,1080,1
25959294,06:33:00,06:49:00,960,1
25958992,06:33:00,06:49:00,960,1
25959615,12:42:00,13:30:00,1440,1
25959611,09:32:00,09:54:00,1320,1
25959606,07:05:00,07:26:00,1260,1
25959662,09:31:00,09:51:00,1200,1
25959668,10:31:00,12:51:00,1200,1
25959647,07:12:00,07:27:00,900,1
25959656,08:31:00,08:51:00,1200,1
25958905,11:06:00,12:18:00,1440,1
25958899,09:32:00,09:54:00,1320,1
25959299,07:06:00,07:22:00,960,1
25959300,07:06:00,07:22:00,960,1
25958999,07:06:00,07:22:00,960,1
25959305,07:38:00,07:54:00,960,1
25959347,11:12:00,11:30:00,1080,1
25959359,12:06:00,12:24:00,1080,1
25959383,13:36:00,13:54:00,1080,1
25959431,17:33:00,17:52:00,1140,1
25959006,07:38:00,07:54:00,960,1
25959167,17:33:00,17:52:00,1140,1
25959432,17:33:00,17:52:00,1140,1
25959384,13:36:00,13:54:00,1080,1
25959360,12:06:00,12:24:00,1080,1
25959348,11:12:00,11:30:00,1080,1
25959306,07:38:00,07:54:00,960,1
25959311,08:12:00,08:30:00,1080,1
25959312,08:12:00,08:30:00,1080,1
25959622,17:06:00,17:54:00,1440,1
25959618,14:42:00,15:30:00,1440,1
25959608,08:08:00,08:29:00,1260,1
25959613,11:06:00,11:30:00,1440,1
25959671,13:11:00,13:51:00,1200,1
25959674,14:12:00,18:24:00,1260,1
25959677,18:48:00,19:11:00,1380,1
25959680,19:35:00,20:21:00,1380,1
25959686,21:07:00,21:30:00,1380,1
25958908,12:42:00,13:54:00,1440,1
25958914,14:42:00,17:54:00,1440,1
25958920,18:42:00,20:42:00,1440,1
25958893,08:08:00,08:50:00,1260,1
25959323,09:06:00,09:24:00,1080,1
25959324,09:06:00,09:24:00,1080,1
25959027,09:06:00,09:24:00,1080,1
25959055,10:36:00,10:54:00,1080,1
25959341,10:18:00,10:54:00,1080,1
25959449,19:06:00,19:24:00,1080,1
25959450,19:06:00,19:24:00,1080,1
25959342,10:18:00,10:54:00,1080,1
25959062,11:12:00,11:30:00,1080,1
25959076,12:06:00,12:24:00,1080,1
25959125,15:06:00,15:24:00,1080,1
25959419,16:36:00,16:55:00,1140,1
25959104,13:36:00,13:54:00,1080,1
25959420,16:36:00,16:55:00,1140,1
25959389,14:12:00,14:48:00,1080,1
25959111,14:12:00,14:30:00,1080,1
25959390,14:12:00,14:48:00,1080,1
25959395,15:06:00,15:24:00,1080,1
25959396,15:06:00,15:24:00,1080,1
25959153,16:36:00,16:55:00,1140,1
25959437,18:10:00,18:29:00,1140,1
25959438,18:10:00,18:29:00,1140,1
25959174,18:10:00,18:29:00,1140,1
25959188,19:06:00,19:24:00,1080,1
25959625,19:06:00,19:30:00,1440,1
25959461,20:02:00,20:23:00,1260,1
25959462,20:02:00,20:23:00,1260,1
25959202,20:02:00,20:23:00,1260,1
25959216,21:06:00,21:27:00,1260,1
25959473,21:06:00,21:27:00,1260,1
25959474,21:06:00,21:27:00,1260,1
25959485,22:09:00,22:30:00,1260,1
25959486,22:09:00,22:30:00,1260,1
25959230,22:09:00,22:30:00,1260,1
25845672,10:02:00,10:25:00,1380,1
25845675,11:31:00,11:53:00,1320,1
25845622,17:01:00,17:23:00,1320,1
25845628,18:07:00,18:29:00,1320,1
25845532,11:31:00,11:53:00,1320,1
25845550,14:49:00,15:55:00,1320,1
25845508,07:31:00,07:52:00,1260,1
25845514,08:35:00,08:57:00,1320,1
25845547,14:05:00,14:27:00,1320,1
25845680,14:05:00,14:27:00,1320,1
25845577,08:53:00,09:16:00,1380,1
25845683,15:33:00,15:55:00,1320,1
25845688,18:07:00,18:29:00,1320,1
25845538,12:37:00,12:59:00,1320,1
25845583,10:02:00,10:25:00,1380,1
25845598,12:37:00,12:59:00,1320,1
25845613,15:33:00,15:55:00,1320,1
25845523,10:03:00,10:25:00,1320,1
25845686,17:01:00,17:23:00,1320,1
25845677,12:37:00,12:59:00,1320,1
25845592,11:31:00,11:53:00,1320,1
25845604,14:05:00,14:27:00,1320,1
25845601,13:21:00,13:43:00,1320,1
25845559,17:01:00,17:23:00,1320,1
25845565,18:07:00,18:29:00,1320,1
25840501,08:22:00,08:45:00,1380,1
25840518,17:34:00,17:56:00,1320,1
25840351,07:01:00,07:22:00,1260,1
25840402,19:02:00,19:26:00,1440,1
25840354,07:43:00,08:25:00,1260,1
25840411,08:22:00,08:45:00,1380,1
25840505,10:36:00,10:58:00,1320,1
25840512,14:38:00,15:00:00,1320,1
25840396,17:34:00,18:18:00,1320,1
25840369,10:36:00,10:58:00,1320,1
25840387,16:06:00,16:28:00,1320,1
25840414,09:07:00,09:30:00,1380,1
25840426,11:42:00,12:26:00,1320,1
25840447,15:22:00,15:44:00,1320,1
25840384,15:00:00,15:44:00,1320,1
25840378,12:04:00,14:16:00,1320,1
25840360,09:08:00,09:30:00,1320,1
25840502,09:07:00,09:30:00,1380,1
25840508,12:04:00,12:26:00,1320,1
25840511,13:32:00,14:16:00,1320,1
25840423,10:36:00,11:20:00,1320,1
25840456,17:34:00,19:02:00,1320,1
25840521,19:02:00,19:26:00,1440,1
25840435,13:32:00,13:54:00,1320,1
25840515,16:06:00,16:28:00,1320,1
25840450,16:06:00,16:50:00,1320,1
25899601,06:09:00,06:23:00,840,1
25899602,06:09:00,06:23:00,840,1
25899928,06:14:00,07:30:00,1140,1
25899922,24:20:00,24:50:00,1800,1
25899155,07:45:00,08:10:00,1500,1
25899311,06:09:00,06:23:00,840,1
25899934,08:08:00,08:25:00,1020,1
25899607,06:37:00,06:50:00,780,1
25899613,07:02:00,07:15:00,780,1
25899614,07:02:00,07:15:00,780,1
25899608,06:37:00,06:50:00,780,1
25899318,06:37:00,06:51:00,840,1
25900024,22:32:00,22:57:00,1500,1
25899325,07:05:00,07:19:00,840,1
25899625,07:39:00,07:51:00,720,1
25899626,07:39:00,07:51:00,720,1
25899918,22:02:00,22:29:00,1620,1
25899332,07:32:00,07:58:00,780,1
25899631,08:03:00,08:51:00,720,1
25899637,09:02:00,09:26:00,720,1
25899638,09:02:00,09:26:00,720,1
25899632,08:03:00,08:51:00,720,1
25899339,08:11:00,08:24:00,780,1
25899952,11:05:00,11:24:00,1140,1
25899937,08:42:00,08:59:00,1020,1
25899158,08:35:00,08:57:00,1320,1
25899514,20:42:00,20:59:00,1020,1
25899346,08:37:00,09:16:00,780,1
25899437,15:33:00,15:51:00,1080,1
25899892,08:35:00,08:57:00,1320,1
25900003,19:08:00,19:29:00,1260,1
25899964,12:37:00,12:55:00,1080,1
25899161,09:22:00,11:52:00,1500,1
25899709,15:33:00,15:51:00,1080,1
25899649,10:09:00,10:45:00,1080,1
25899650,10:09:00,10:45:00,1080,1
25899710,15:33:00,15:51:00,1080,1
25899679,13:09:00,13:27:00,1080,1
25899643,09:38:00,09:51:00,780,1
25899644,09:38:00,09:51:00,780,1
25899680,13:09:00,13:27:00,1080,1
25899943,09:33:00,09:51:00,1080,1
25899353,09:33:00,09:51:00,1080,1
25899423,14:39:00,14:57:00,1080,1
25899444,16:09:00,16:27:00,1080,1
25899967,13:13:00,13:29:00,960,1
25899173,13:32:00,14:47:00,1500,1
25899946,10:10:00,10:28:00,1080,1
25899360,10:09:00,10:27:00,1080,1
25899655,11:03:00,11:21:00,1080,1
25899656,11:03:00,11:21:00,1080,1
25899661,11:39:00,11:57:00,1080,1
25899374,11:03:00,11:21:00,1080,1
25899662,11:39:00,11:57:00,1080,1
25899691,14:03:00,14:21:00,1080,1
25899692,14:03:00,14:21:00,1080,1
25899897,11:02:00,11:27:00,1500,1
25899381,11:39:00,11:57:00,1080,1
25899673,12:33:00,12:51:00,1080,1
25899458,17:07:00,17:21:00,840,1
25899674,12:33:00,12:51:00,1080,1
25899395,12:33:00,12:51:00,1080,1
25899402,13:09:00,13:27:00,1080,1
25899182,16:02:00,16:27:00,1500,1
25899902,13:32:00,14:22:00,1500,1
25899979,15:11:00,15:33:00,1320,1
25899973,14:07:00,14:28:00,1260,1
25899994,17:42:00,18:03:00,1260,1
25899416,14:03:00,14:21:00,1080,1
25899697,14:39:00,14:57:00,1080,1
25899698,14:39:00,14:57:00,1080,1
25899715,16:09:00,16:22:00,780,1
25899721,16:34:00,17:58:00,720,1
25899722,16:34:00,17:58:00,720,1
25899716,16:09:00,16:22:00,780,1
25899985,16:16:00,16:37:00,1260,1
25899906,16:02:00,16:27:00,1500,1
25899451,16:40:00,16:54:00,840,1
25899188,17:17:00,17:42:00,1500,1
25899472,18:02:00,18:16:00,840,1
25899465,17:35:00,17:48:00,780,1
25899727,18:10:00,18:22:00,720,1
25899728,18:10:00,18:22:00,720,1
25899733,18:34:00,18:58:00,720,1
25899734,18:34:00,18:58:00,720,1
25899194,18:32:00,18:57:00,1500,1
25899486,18:43:00,18:56:00,780,1
25899911,18:32:00,18:57:00,1500,1
