service_id,date,exception_type
25837810,20191101,1
25837810,20200501,1
25837810,20201225,1
25837814,20191201,1
25837814,20191208,1
25837814,20200216,1
25837814,20201101,1
25837814,20201005,1
25837814,20200225,1
25837814,20201201,1
25837814,20201208,1
25837814,20191225,1
25837814,20200101,1
25837814,20200603,1
25837814,20200610,1
25837814,20200402,1
25837814,20200611,1
25837814,20191101,1
25837814,20200501,1
25837814,20201225,1
25837708,20191005,1
25837708,20200404,1
25837708,20200425,1
25837708,20200613,1
25837705,20191005,1
25837705,20200404,1
25837705,20200425,1
25837705,20200613,1
25837813,20191201,1
25837813,20191208,1
25837813,20200216,1
25837813,20201101,1
25837813,20201005,1
25837813,20200225,1
25837813,20201201,1
25837813,20201208,1
25837813,20191225,1
25837813,20200101,1
25837813,20200603,1
25837813,20200610,1
25837813,20200402,1
25837813,20200611,1
25837813,20191101,1
25837813,20200501,1
25837813,20201225,1
25837711,20191005,1
25837711,20200404,1
25837711,20200425,1
25837711,20200613,1
25837815,20191201,1
25837815,20191208,1
25837815,20200216,1
25837815,20201101,1
25837815,20201005,1
25837815,20200225,1
25837815,20201201,1
25837815,20201208,1
25837815,20191225,1
25837815,20200101,1
25837815,20200603,1
25837815,20200610,1
25837815,20200402,1
25837815,20200611,1
25837815,20191101,1
25837815,20200501,1
25837815,20201225,1
25837714,20191005,1
25837714,20200404,1
25837714,20200425,1
25837714,20200613,1
25837696,20191005,1
25837696,20200404,1
25837696,20200425,1
25837696,20200613,1
25837699,20191005,1
25837699,20200404,1
25837699,20200425,1
25837699,20200613,1
25837811,20191201,1
25837811,20191208,1
25837811,20200216,1
25837811,20201101,1
25837811,20201005,1
25837811,20200225,1
25837811,20201201,1
25837811,20201208,1
25837811,20191225,1
25837811,20200101,1
25837811,20200603,1
25837811,20200610,1
25837811,20200402,1
25837811,20200611,1
25837811,20191101,1
25837811,20200501,1
25837811,20201225,1
25837702,20191005,1
25837702,20200404,1
25837702,20200425,1
25837702,20200613,1
25837812,20191201,1
25837812,20191208,1
25837812,20200216,1
25837812,20201101,1
25837812,20201005,1
25837812,20200225,1
25837812,20201201,1
25837812,20201208,1
25837812,20191225,1
25837812,20200101,1
25837812,20200603,1
25837812,20200610,1
25837812,20200402,1
25837812,20200611,1
25837812,20191101,1
25837812,20200501,1
25837812,20201225,1
25939464,20191201,1
25939464,20191208,1
25939464,20200216,1
25939464,20201101,1
25939464,20201005,1
25939464,20200225,1
25939464,20201201,1
25939464,20201208,1
25939464,20191225,1
25939464,20200101,1
25939464,20200603,1
25939464,20200610,1
25939464,20200402,1
25939464,20200611,1
25939464,20191101,1
25939464,20200501,1
25939464,20201225,1
25939465,20191201,1
25939465,20191208,1
25939465,20200216,1
25939465,20201101,1
25939465,20201005,1
25939465,20200225,1
25939465,20201201,1
25939465,20201208,1
25939465,20191225,1
25939465,20200101,1
25939465,20200603,1
25939465,20200610,1
25939465,20200402,1
25939465,20200611,1
25939465,20191101,1
25939465,20200501,1
25939465,20201225,1
25939466,20191201,1
25939466,20191208,1
25939466,20200216,1
25939466,20201101,1
25939466,20201005,1
25939466,20200225,1
25939466,20201201,1
25939466,20201208,1
25939466,20191225,1
25939466,20200101,1
25939466,20200603,1
25939466,20200610,1
25939466,20200402,1
25939466,20200611,1
25939466,20191101,1
25939466,20200501,1
25939466,20201225,1
25939467,20191201,1
25939467,20191208,1
25939467,20200216,1
25939467,20201101,1
25939467,20201005,1
25939467,20200225,1
25939467,20201201,1
25939467,20201208,1
25939467,20191225,1
25939467,20200101,1
25939467,20200603,1
25939467,20200610,1
25939467,20200402,1
25939467,20200611,1
25939467,20191101,1
25939467,20200501,1
25939467,20201225,1
25939468,20191201,1
25939468,20191208,1
25939468,20200216,1
25939468,20201101,1
25939468,20201005,1
25939468,20200225,1
25939468,20201201,1
25939468,20201208,1
25939468,20191225,1
25939468,20200101,1
25939468,20200603,1
25939468,20200610,1
25939468,20200402,1
25939468,20200611,1
25939468,20191101,1
25939468,20200501,1
25939468,20201225,1
25939374,20191005,1
25939374,20200404,1
25939374,20200425,1
25939374,20200613,1
25939377,20191005,1
25939377,20200404,1
25939377,20200425,1
25939377,20200613,1
25939380,20191005,1
25939380,20200404,1
25939380,20200425,1
25939380,20200613,1
25939383,20191005,1
25939383,20200404,1
25939383,20200425,1
25939383,20200613,1
25939386,20191005,1
25939386,20200404,1
25939386,20200425,1
25939386,20200613,1
25917331,20191005,1
25917331,20200404,1
25917331,20200425,1
25917331,20200613,1
25918146,20191201,1
25918146,20191208,1
25918146,20200216,1
25918146,20201101,1
25918146,20201005,1
25918146,20200225,1
25918146,20201201,1
25918146,20201208,1
25918146,20191225,1
25918146,20200101,1
25918146,20200603,1
25918146,20200610,1
25918146,20200402,1
25918146,20200611,1
25918146,20191101,1
25918146,20200501,1
25918146,20201225,1
25917334,20191005,1
25917334,20200404,1
25917334,20200425,1
25917334,20200613,1
25918147,20191201,1
25918147,20191208,1
25918147,20200216,1
25918147,20201101,1
25918147,20201005,1
25918147,20200225,1
25918147,20201201,1
25918147,20201208,1
25918147,20191225,1
25918147,20200101,1
25918147,20200603,1
25918147,20200610,1
25918147,20200402,1
25918147,20200611,1
25918147,20191101,1
25918147,20200501,1
25918147,20201225,1
25917337,20191005,1
25917337,20200404,1
25917337,20200425,1
25917337,20200613,1
25917340,20191005,1
25917340,20200404,1
25917340,20200425,1
25917340,20200613,1
25918167,20191201,1
25918167,20191208,1
25918167,20200216,1
25918167,20201101,1
25918167,20201005,1
25918167,20200225,1
25918167,20201201,1
25918167,20201208,1
25918167,20191225,1
25918167,20200101,1
25918167,20200603,1
25918167,20200610,1
25918167,20200402,1
25918167,20200611,1
25918167,20191101,1
25918167,20200501,1
25918167,20201225,1
25918148,20191201,1
25918148,20191208,1
25918148,20200216,1
25918148,20201101,1
25918148,20201005,1
25918148,20200225,1
25918148,20201201,1
25918148,20201208,1
25918148,20191225,1
25918148,20200101,1
25918148,20200603,1
25918148,20200610,1
25918148,20200402,1
25918148,20200611,1
25918148,20191101,1
25918148,20200501,1
25918148,20201225,1
25918153,20191201,1
25918153,20191208,1
25918153,20200216,1
25918153,20201101,1
25918153,20201005,1
25918153,20200225,1
25918153,20201201,1
25918153,20201208,1
25918153,20191225,1
25918153,20200101,1
25918153,20200603,1
25918153,20200610,1
25918153,20200402,1
25918153,20200611,1
25918153,20191101,1
25918153,20200501,1
25918153,20201225,1
25918149,20191201,1
25918149,20191208,1
25918149,20200216,1
25918149,20201101,1
25918149,20201005,1
25918149,20200225,1
25918149,20201201,1
25918149,20201208,1
25918149,20191225,1
25918149,20200101,1
25918149,20200603,1
25918149,20200610,1
25918149,20200402,1
25918149,20200611,1
25918149,20191101,1
25918149,20200501,1
25918149,20201225,1
25918150,20191201,1
25918150,20191208,1
25918150,20200216,1
25918150,20201101,1
25918150,20201005,1
25918150,20200225,1
25918150,20201201,1
25918150,20201208,1
25918150,20191225,1
25918150,20200101,1
25918150,20200603,1
25918150,20200610,1
25918150,20200402,1
25918150,20200611,1
25918150,20191101,1
25918150,20200501,1
25918150,20201225,1
25917343,20191005,1
25917343,20200404,1
25917343,20200425,1
25917343,20200613,1
25918151,20191201,1
25918151,20191208,1
25918151,20200216,1
25918151,20201101,1
25918151,20201005,1
25918151,20200225,1
25918151,20201201,1
25918151,20201208,1
25918151,20191225,1
25918151,20200101,1
25918151,20200603,1
25918151,20200610,1
25918151,20200402,1
25918151,20200611,1
25918151,20191101,1
25918151,20200501,1
25918151,20201225,1
25917346,20191005,1
25917346,20200404,1
25917346,20200425,1
25917346,20200613,1
25918152,20191201,1
25918152,20191208,1
25918152,20200216,1
25918152,20201101,1
25918152,20201005,1
25918152,20200225,1
25918152,20201201,1
25918152,20201208,1
25918152,20191225,1
25918152,20200101,1
25918152,20200603,1
25918152,20200610,1
25918152,20200402,1
25918152,20200611,1
25918152,20191101,1
25918152,20200501,1
25918152,20201225,1
25917349,20191005,1
25917349,20200404,1
25917349,20200425,1
25917349,20200613,1
25918157,20191201,1
25918157,20191208,1
25918157,20200216,1
25918157,20201101,1
25918157,20201005,1
25918157,20200225,1
25918157,20201201,1
25918157,20201208,1
25918157,20191225,1
25918157,20200101,1
25918157,20200603,1
25918157,20200610,1
25918157,20200402,1
25918157,20200611,1
25918157,20191101,1
25918157,20200501,1
25918157,20201225,1
25917352,20191005,1
25917352,20200404,1
25917352,20200425,1
25917352,20200613,1
25918154,20191201,1
25918154,20191208,1
25918154,20200216,1
25918154,20201101,1
25918154,20201005,1
25918154,20200225,1
25918154,20201201,1
25918154,20201208,1
25918154,20191225,1
25918154,20200101,1
25918154,20200603,1
25918154,20200610,1
25918154,20200402,1
25918154,20200611,1
25918154,20191101,1
25918154,20200501,1
25918154,20201225,1
25918164,20191201,1
25918164,20191208,1
25918164,20200216,1
25918164,20201101,1
25918164,20201005,1
25918164,20200225,1
25918164,20201201,1
25918164,20201208,1
25918164,20191225,1
25918164,20200101,1
25918164,20200603,1
25918164,20200610,1
25918164,20200402,1
25918164,20200611,1
25918164,20191101,1
25918164,20200501,1
25918164,20201225,1
25917373,20191005,1
25917373,20200404,1
25917373,20200425,1
25917373,20200613,1
25917385,20191005,1
25917385,20200404,1
25917385,20200425,1
25917385,20200613,1
25917367,20191005,1
25917367,20200404,1
25917367,20200425,1
25917367,20200613,1
25917361,20191005,1
25917361,20200404,1
25917361,20200425,1
25917361,20200613,1
25918176,20191201,1
25918176,20191208,1
25918176,20200216,1
25918176,20201101,1
25918176,20201005,1
25918176,20200225,1
25918176,20201201,1
25918176,20201208,1
25918176,20191225,1
25918176,20200101,1
25918176,20200603,1
25918176,20200610,1
25918176,20200402,1
25918176,20200611,1
25918176,20191101,1
25918176,20200501,1
25918176,20201225,1
25917355,20191005,1
25917355,20200404,1
25917355,20200425,1
25917355,20200613,1
25918155,20191201,1
25918155,20191208,1
25918155,20200216,1
25918155,20201101,1
25918155,20201005,1
25918155,20200225,1
25918155,20201201,1
25918155,20201208,1
25918155,20191225,1
25918155,20200101,1
25918155,20200603,1
25918155,20200610,1
25918155,20200402,1
25918155,20200611,1
25918155,20191101,1
25918155,20200501,1
25918155,20201225,1
25917370,20191005,1
25917370,20200404,1
25917370,20200425,1
25917370,20200613,1
25917358,20191005,1
25917358,20200404,1
25917358,20200425,1
25917358,20200613,1
25918156,20191201,1
25918156,20191208,1
25918156,20200216,1
25918156,20201101,1
25918156,20201005,1
25918156,20200225,1
25918156,20201201,1
25918156,20201208,1
25918156,20191225,1
25918156,20200101,1
25918156,20200603,1
25918156,20200610,1
25918156,20200402,1
25918156,20200611,1
25918156,20191101,1
25918156,20200501,1
25918156,20201225,1
25917376,20191005,1
25917376,20200404,1
25917376,20200425,1
25917376,20200613,1
25917397,20191005,1
25917397,20200404,1
25917397,20200425,1
25917397,20200613,1
25917364,20191005,1
25917364,20200404,1
25917364,20200425,1
25917364,20200613,1
25918159,20191201,1
25918159,20191208,1
25918159,20200216,1
25918159,20201101,1
25918159,20201005,1
25918159,20200225,1
25918159,20201201,1
25918159,20201208,1
25918159,20191225,1
25918159,20200101,1
25918159,20200603,1
25918159,20200610,1
25918159,20200402,1
25918159,20200611,1
25918159,20191101,1
25918159,20200501,1
25918159,20201225,1
25918160,20191201,1
25918160,20191208,1
25918160,20200216,1
25918160,20201101,1
25918160,20201005,1
25918160,20200225,1
25918160,20201201,1
25918160,20201208,1
25918160,20191225,1
25918160,20200101,1
25918160,20200603,1
25918160,20200610,1
25918160,20200402,1
25918160,20200611,1
25918160,20191101,1
25918160,20200501,1
25918160,20201225,1
25918161,20191201,1
25918161,20191208,1
25918161,20200216,1
25918161,20201101,1
25918161,20201005,1
25918161,20200225,1
25918161,20201201,1
25918161,20201208,1
25918161,20191225,1
25918161,20200101,1
25918161,20200603,1
25918161,20200610,1
25918161,20200402,1
25918161,20200611,1
25918161,20191101,1
25918161,20200501,1
25918161,20201225,1
25918162,20191201,1
25918162,20191208,1
25918162,20200216,1
25918162,20201101,1
25918162,20201005,1
25918162,20200225,1
25918162,20201201,1
25918162,20201208,1
25918162,20191225,1
25918162,20200101,1
25918162,20200603,1
25918162,20200610,1
25918162,20200402,1
25918162,20200611,1
25918162,20191101,1
25918162,20200501,1
25918162,20201225,1
25918158,20191201,1
25918158,20191208,1
25918158,20200216,1
25918158,20201101,1
25918158,20201005,1
25918158,20200225,1
25918158,20201201,1
25918158,20201208,1
25918158,20191225,1
25918158,20200101,1
25918158,20200603,1
25918158,20200610,1
25918158,20200402,1
25918158,20200611,1
25918158,20191101,1
25918158,20200501,1
25918158,20201225,1
25918163,20191201,1
25918163,20191208,1
25918163,20200216,1
25918163,20201101,1
25918163,20201005,1
25918163,20200225,1
25918163,20201201,1
25918163,20201208,1
25918163,20191225,1
25918163,20200101,1
25918163,20200603,1
25918163,20200610,1
25918163,20200402,1
25918163,20200611,1
25918163,20191101,1
25918163,20200501,1
25918163,20201225,1
25918165,20191201,1
25918165,20191208,1
25918165,20200216,1
25918165,20201101,1
25918165,20201005,1
25918165,20200225,1
25918165,20201201,1
25918165,20201208,1
25918165,20191225,1
25918165,20200101,1
25918165,20200603,1
25918165,20200610,1
25918165,20200402,1
25918165,20200611,1
25918165,20191101,1
25918165,20200501,1
25918165,20201225,1
25918166,20191201,1
25918166,20191208,1
25918166,20200216,1
25918166,20201101,1
25918166,20201005,1
25918166,20200225,1
25918166,20201201,1
25918166,20201208,1
25918166,20191225,1
25918166,20200101,1
25918166,20200603,1
25918166,20200610,1
25918166,20200402,1
25918166,20200611,1
25918166,20191101,1
25918166,20200501,1
25918166,20201225,1
25918171,20191201,1
25918171,20191208,1
25918171,20200216,1
25918171,20201101,1
25918171,20201005,1
25918171,20200225,1
25918171,20201201,1
25918171,20201208,1
25918171,20191225,1
25918171,20200101,1
25918171,20200603,1
25918171,20200610,1
25918171,20200402,1
25918171,20200611,1
25918171,20191101,1
25918171,20200501,1
25918171,20201225,1
25917379,20191005,1
25917379,20200404,1
25917379,20200425,1
25917379,20200613,1
25918168,20191201,1
25918168,20191208,1
25918168,20200216,1
25918168,20201101,1
25918168,20201005,1
25918168,20200225,1
25918168,20201201,1
25918168,20201208,1
25918168,20191225,1
25918168,20200101,1
25918168,20200603,1
25918168,20200610,1
25918168,20200402,1
25918168,20200611,1
25918168,20191101,1
25918168,20200501,1
25918168,20201225,1
25918170,20191201,1
25918170,20191208,1
25918170,20200216,1
25918170,20201101,1
25918170,20201005,1
25918170,20200225,1
25918170,20201201,1
25918170,20201208,1
25918170,20191225,1
25918170,20200101,1
25918170,20200603,1
25918170,20200610,1
25918170,20200402,1
25918170,20200611,1
25918170,20191101,1
25918170,20200501,1
25918170,20201225,1
25917388,20191005,1
25917388,20200404,1
25917388,20200425,1
25917388,20200613,1
25918172,20191201,1
25918172,20191208,1
25918172,20200216,1
25918172,20201101,1
25918172,20201005,1
25918172,20200225,1
25918172,20201201,1
25918172,20201208,1
25918172,20191225,1
25918172,20200101,1
25918172,20200603,1
25918172,20200610,1
25918172,20200402,1
25918172,20200611,1
25918172,20191101,1
25918172,20200501,1
25918172,20201225,1
25917391,20191005,1
25917391,20200404,1
25917391,20200425,1
25917391,20200613,1
25917382,20191005,1
25917382,20200404,1
25917382,20200425,1
25917382,20200613,1
25918173,20191201,1
25918173,20191208,1
25918173,20200216,1
25918173,20201101,1
25918173,20201005,1
25918173,20200225,1
25918173,20201201,1
25918173,20201208,1
25918173,20191225,1
25918173,20200101,1
25918173,20200603,1
25918173,20200610,1
25918173,20200402,1
25918173,20200611,1
25918173,20191101,1
25918173,20200501,1
25918173,20201225,1
25918169,20191201,1
25918169,20191208,1
25918169,20200216,1
25918169,20201101,1
25918169,20201005,1
25918169,20200225,1
25918169,20201201,1
25918169,20201208,1
25918169,20191225,1
25918169,20200101,1
25918169,20200603,1
25918169,20200610,1
25918169,20200402,1
25918169,20200611,1
25918169,20191101,1
25918169,20200501,1
25918169,20201225,1
25917394,20191005,1
25917394,20200404,1
25917394,20200425,1
25917394,20200613,1
25918174,20191201,1
25918174,20191208,1
25918174,20200216,1
25918174,20201101,1
25918174,20201005,1
25918174,20200225,1
25918174,20201201,1
25918174,20201208,1
25918174,20191225,1
25918174,20200101,1
25918174,20200603,1
25918174,20200610,1
25918174,20200402,1
25918174,20200611,1
25918174,20191101,1
25918174,20200501,1
25918174,20201225,1
25918175,20191201,1
25918175,20191208,1
25918175,20200216,1
25918175,20201101,1
25918175,20201005,1
25918175,20200225,1
25918175,20201201,1
25918175,20201208,1
25918175,20191225,1
25918175,20200101,1
25918175,20200603,1
25918175,20200610,1
25918175,20200402,1
25918175,20200611,1
25918175,20191101,1
25918175,20200501,1
25918175,20201225,1
25917400,20191005,1
25917400,20200404,1
25917400,20200425,1
25917400,20200613,1
25917403,20191005,1
25917403,20200404,1
25917403,20200425,1
25917403,20200613,1
25918177,20191201,1
25918177,20191208,1
25918177,20200216,1
25918177,20201101,1
25918177,20201005,1
25918177,20200225,1
25918177,20201201,1
25918177,20201208,1
25918177,20191225,1
25918177,20200101,1
25918177,20200603,1
25918177,20200610,1
25918177,20200402,1
25918177,20200611,1
25918177,20191101,1
25918177,20200501,1
25918177,20201225,1
25841626,20191005,1
25841626,20200404,1
25841626,20200425,1
25841626,20200613,1
25841593,20191005,1
25841593,20200404,1
25841593,20200425,1
25841593,20200613,1
25841596,20191005,1
25841596,20200404,1
25841596,20200425,1
25841596,20200613,1
25841599,20191005,1
25841599,20200404,1
25841599,20200425,1
25841599,20200613,1
25841602,20191005,1
25841602,20200404,1
25841602,20200425,1
25841602,20200613,1
25841605,20191005,1
25841605,20200404,1
25841605,20200425,1
25841605,20200613,1
25841608,20191005,1
25841608,20200404,1
25841608,20200425,1
25841608,20200613,1
25841611,20191005,1
25841611,20200404,1
25841611,20200425,1
25841611,20200613,1
25841614,20191005,1
25841614,20200404,1
25841614,20200425,1
25841614,20200613,1
25841617,20191005,1
25841617,20200404,1
25841617,20200425,1
25841617,20200613,1
25841620,20191005,1
25841620,20200404,1
25841620,20200425,1
25841620,20200613,1
25841623,20191005,1
25841623,20200404,1
25841623,20200425,1
25841623,20200613,1
25842319,20191201,1
25842319,20191208,1
25842319,20200216,1
25842319,20201101,1
25842319,20201005,1
25842319,20200225,1
25842319,20201201,1
25842319,20201208,1
25842319,20191225,1
25842319,20200101,1
25842319,20200603,1
25842319,20200610,1
25842319,20200402,1
25842319,20200611,1
25842319,20191101,1
25842319,20200501,1
25842319,20201225,1
25842320,20191201,1
25842320,20191208,1
25842320,20200216,1
25842320,20201101,1
25842320,20201005,1
25842320,20200225,1
25842320,20201201,1
25842320,20201208,1
25842320,20191225,1
25842320,20200101,1
25842320,20200603,1
25842320,20200610,1
25842320,20200402,1
25842320,20200611,1
25842320,20191101,1
25842320,20200501,1
25842320,20201225,1
25842321,20191201,1
25842321,20191208,1
25842321,20200216,1
25842321,20201101,1
25842321,20201005,1
25842321,20200225,1
25842321,20201201,1
25842321,20201208,1
25842321,20191225,1
25842321,20200101,1
25842321,20200603,1
25842321,20200610,1
25842321,20200402,1
25842321,20200611,1
25842321,20191101,1
25842321,20200501,1
25842321,20201225,1
25842322,20191201,1
25842322,20191208,1
25842322,20200216,1
25842322,20201101,1
25842322,20201005,1
25842322,20200225,1
25842322,20201201,1
25842322,20201208,1
25842322,20191225,1
25842322,20200101,1
25842322,20200603,1
25842322,20200610,1
25842322,20200402,1
25842322,20200611,1
25842322,20191101,1
25842322,20200501,1
25842322,20201225,1
25842323,20191201,1
25842323,20191208,1
25842323,20200216,1
25842323,20201101,1
25842323,20201005,1
25842323,20200225,1
25842323,20201201,1
25842323,20201208,1
25842323,20191225,1
25842323,20200101,1
25842323,20200603,1
25842323,20200610,1
25842323,20200402,1
25842323,20200611,1
25842323,20191101,1
25842323,20200501,1
25842323,20201225,1
25842324,20191201,1
25842324,20191208,1
25842324,20200216,1
25842324,20201101,1
25842324,20201005,1
25842324,20200225,1
25842324,20201201,1
25842324,20201208,1
25842324,20191225,1
25842324,20200101,1
25842324,20200603,1
25842324,20200610,1
25842324,20200402,1
25842324,20200611,1
25842324,20191101,1
25842324,20200501,1
25842324,20201225,1
25842325,20191201,1
25842325,20191208,1
25842325,20200216,1
25842325,20201101,1
25842325,20201005,1
25842325,20200225,1
25842325,20201201,1
25842325,20201208,1
25842325,20191225,1
25842325,20200101,1
25842325,20200603,1
25842325,20200610,1
25842325,20200402,1
25842325,20200611,1
25842325,20191101,1
25842325,20200501,1
25842325,20201225,1
25842326,20191201,1
25842326,20191208,1
25842326,20200216,1
25842326,20201101,1
25842326,20201005,1
25842326,20200225,1
25842326,20201201,1
25842326,20201208,1
25842326,20191225,1
25842326,20200101,1
25842326,20200603,1
25842326,20200610,1
25842326,20200402,1
25842326,20200611,1
25842326,20191101,1
25842326,20200501,1
25842326,20201225,1
25842327,20191201,1
25842327,20191208,1
25842327,20200216,1
25842327,20201101,1
25842327,20201005,1
25842327,20200225,1
25842327,20201201,1
25842327,20201208,1
25842327,20191225,1
25842327,20200101,1
25842327,20200603,1
25842327,20200610,1
25842327,20200402,1
25842327,20200611,1
25842327,20191101,1
25842327,20200501,1
25842327,20201225,1
25842328,20191201,1
25842328,20191208,1
25842328,20200216,1
25842328,20201101,1
25842328,20201005,1
25842328,20200225,1
25842328,20201201,1
25842328,20201208,1
25842328,20191225,1
25842328,20200101,1
25842328,20200603,1
25842328,20200610,1
25842328,20200402,1
25842328,20200611,1
25842328,20191101,1
25842328,20200501,1
25842328,20201225,1
25842329,20191201,1
25842329,20191208,1
25842329,20200216,1
25842329,20201101,1
25842329,20201005,1
25842329,20200225,1
25842329,20201201,1
25842329,20201208,1
25842329,20191225,1
25842329,20200101,1
25842329,20200603,1
25842329,20200610,1
25842329,20200402,1
25842329,20200611,1
25842329,20191101,1
25842329,20200501,1
25842329,20201225,1
25842333,20191201,1
25842333,20191208,1
25842333,20200216,1
25842333,20201101,1
25842333,20201005,1
25842333,20200225,1
25842333,20201201,1
25842333,20201208,1
25842333,20191225,1
25842333,20200101,1
25842333,20200603,1
25842333,20200610,1
25842333,20200402,1
25842333,20200611,1
25842333,20191101,1
25842333,20200501,1
25842333,20201225,1
25842330,20191201,1
25842330,20191208,1
25842330,20200216,1
25842330,20201101,1
25842330,20201005,1
25842330,20200225,1
25842330,20201201,1
25842330,20201208,1
25842330,20191225,1
25842330,20200101,1
25842330,20200603,1
25842330,20200610,1
25842330,20200402,1
25842330,20200611,1
25842330,20191101,1
25842330,20200501,1
25842330,20201225,1
25842331,20191201,1
25842331,20191208,1
25842331,20200216,1
25842331,20201101,1
25842331,20201005,1
25842331,20200225,1
25842331,20201201,1
25842331,20201208,1
25842331,20191225,1
25842331,20200101,1
25842331,20200603,1
25842331,20200610,1
25842331,20200402,1
25842331,20200611,1
25842331,20191101,1
25842331,20200501,1
25842331,20201225,1
25842332,20191201,1
25842332,20191208,1
25842332,20200216,1
25842332,20201101,1
25842332,20201005,1
25842332,20200225,1
25842332,20201201,1
25842332,20201208,1
25842332,20191225,1
25842332,20200101,1
25842332,20200603,1
25842332,20200610,1
25842332,20200402,1
25842332,20200611,1
25842332,20191101,1
25842332,20200501,1
25842332,20201225,1
25842334,20191201,1
25842334,20191208,1
25842334,20200216,1
25842334,20201101,1
25842334,20201005,1
25842334,20200225,1
25842334,20201201,1
25842334,20201208,1
25842334,20191225,1
25842334,20200101,1
25842334,20200603,1
25842334,20200610,1
25842334,20200402,1
25842334,20200611,1
25842334,20191101,1
25842334,20200501,1
25842334,20201225,1
25842335,20191201,1
25842335,20191208,1
25842335,20200216,1
25842335,20201101,1
25842335,20201005,1
25842335,20200225,1
25842335,20201201,1
25842335,20201208,1
25842335,20191225,1
25842335,20200101,1
25842335,20200603,1
25842335,20200610,1
25842335,20200402,1
25842335,20200611,1
25842335,20191101,1
25842335,20200501,1
25842335,20201225,1
25842336,20191201,1
25842336,20191208,1
25842336,20200216,1
25842336,20201101,1
25842336,20201005,1
25842336,20200225,1
25842336,20201201,1
25842336,20201208,1
25842336,20191225,1
25842336,20200101,1
25842336,20200603,1
25842336,20200610,1
25842336,20200402,1
25842336,20200611,1
25842336,20191101,1
25842336,20200501,1
25842336,20201225,1
25842337,20191201,1
25842337,20191208,1
25842337,20200216,1
25842337,20201101,1
25842337,20201005,1
25842337,20200225,1
25842337,20201201,1
25842337,20201208,1
25842337,20191225,1
25842337,20200101,1
25842337,20200603,1
25842337,20200610,1
25842337,20200402,1
25842337,20200611,1
25842337,20191101,1
25842337,20200501,1
25842337,20201225,1
25842338,20191201,1
25842338,20191208,1
25842338,20200216,1
25842338,20201101,1
25842338,20201005,1
25842338,20200225,1
25842338,20201201,1
25842338,20201208,1
25842338,20191225,1
25842338,20200101,1
25842338,20200603,1
25842338,20200610,1
25842338,20200402,1
25842338,20200611,1
25842338,20191101,1
25842338,20200501,1
25842338,20201225,1
25842339,20191201,1
25842339,20191208,1
25842339,20200216,1
25842339,20201101,1
25842339,20201005,1
25842339,20200225,1
25842339,20201201,1
25842339,20201208,1
25842339,20191225,1
25842339,20200101,1
25842339,20200603,1
25842339,20200610,1
25842339,20200402,1
25842339,20200611,1
25842339,20191101,1
25842339,20200501,1
25842339,20201225,1
25842340,20191201,1
25842340,20191208,1
25842340,20200216,1
25842340,20201101,1
25842340,20201005,1
25842340,20200225,1
25842340,20201201,1
25842340,20201208,1
25842340,20191225,1
25842340,20200101,1
25842340,20200603,1
25842340,20200610,1
25842340,20200402,1
25842340,20200611,1
25842340,20191101,1
25842340,20200501,1
25842340,20201225,1
25842344,20191201,1
25842344,20191208,1
25842344,20200216,1
25842344,20201101,1
25842344,20201005,1
25842344,20200225,1
25842344,20201201,1
25842344,20201208,1
25842344,20191225,1
25842344,20200101,1
25842344,20200603,1
25842344,20200610,1
25842344,20200402,1
25842344,20200611,1
25842344,20191101,1
25842344,20200501,1
25842344,20201225,1
25842341,20191201,1
25842341,20191208,1
25842341,20200216,1
25842341,20201101,1
25842341,20201005,1
25842341,20200225,1
25842341,20201201,1
25842341,20201208,1
25842341,20191225,1
25842341,20200101,1
25842341,20200603,1
25842341,20200610,1
25842341,20200402,1
25842341,20200611,1
25842341,20191101,1
25842341,20200501,1
25842341,20201225,1
25842342,20191201,1
25842342,20191208,1
25842342,20200216,1
25842342,20201101,1
25842342,20201005,1
25842342,20200225,1
25842342,20201201,1
25842342,20201208,1
25842342,20191225,1
25842342,20200101,1
25842342,20200603,1
25842342,20200610,1
25842342,20200402,1
25842342,20200611,1
25842342,20191101,1
25842342,20200501,1
25842342,20201225,1
25842343,20191201,1
25842343,20191208,1
25842343,20200216,1
25842343,20201101,1
25842343,20201005,1
25842343,20200225,1
25842343,20201201,1
25842343,20201208,1
25842343,20191225,1
25842343,20200101,1
25842343,20200603,1
25842343,20200610,1
25842343,20200402,1
25842343,20200611,1
25842343,20191101,1
25842343,20200501,1
25842343,20201225,1
25842345,20191201,1
25842345,20191208,1
25842345,20200216,1
25842345,20201101,1
25842345,20201005,1
25842345,20200225,1
25842345,20201201,1
25842345,20201208,1
25842345,20191225,1
25842345,20200101,1
25842345,20200603,1
25842345,20200610,1
25842345,20200402,1
25842345,20200611,1
25842345,20191101,1
25842345,20200501,1
25842345,20201225,1
25842346,20191201,1
25842346,20191208,1
25842346,20200216,1
25842346,20201101,1
25842346,20201005,1
25842346,20200225,1
25842346,20201201,1
25842346,20201208,1
25842346,20191225,1
25842346,20200101,1
25842346,20200603,1
25842346,20200610,1
25842346,20200402,1
25842346,20200611,1
25842346,20191101,1
25842346,20200501,1
25842346,20201225,1
25842347,20191201,1
25842347,20191208,1
25842347,20200216,1
25842347,20201101,1
25842347,20201005,1
25842347,20200225,1
25842347,20201201,1
25842347,20201208,1
25842347,20191225,1
